Carla Interface.agents.Ego Vehicle_1.accelerations;Carla Interface.agents.Ego Vehicle_1.applied_input;Carla Interface.agents.Ego Vehicle_1.cruise_control_speed
[2.292603015899658, -2.635450601577759, 5.785734174423851e-05];[0.054741766303777695, 0.0, 0.0, 0.0, 0.5286773443222046];1.388.888.931.274.410
[2.305386781692505, -2.608034372329712, 4.8866888391785324e-05];[0.05428681895136833, 0.0, 0.0, 0.0, 0.526336133480072];1.388.888.931.274.410
[2.3573782444000244, -2.5736114978790283, -2.053652315225918e-05];[0.05380220711231232, 0.0, 0.0, 0.0, 0.5253360867500305];1.388.888.931.274.410
[2.33829927444458, -2.515997886657715, -3.7773574149468914e-05];[0.052941761910915375, 0.0, 0.0, 0.0, 0.5243465900421143];1.388.888.931.274.410
[2.33829927444458, -2.515997886657715, -3.7773574149468914e-05];[0.052941761910915375, 0.0, 0.0, 0.0, 0.5243465900421143];1.388.888.931.274.410
[2.3375632762908936, -2.4760758876800537, 9.886886255117133e-05];[0.05230879411101341, 0.0, 0.0, 0.0, 0.5234861969947815];1.388.888.931.274.410
[2.334860324859619, -2.4339404106140137, -3.838535485556349e-05];[0.05163627117872238, 0.0, 0.0, 0.0, 0.5219387412071228];1.388.888.931.274.410
[2.305575132369995, -2.363786220550537, 0.00012076655548298731];[0.05049890652298927, 0.0, 0.0, 0.0, 0.5203905701637268];1.388.888.931.274.410
[2.303575277328491, -2.312560796737671, -0.00012526955106295645];[0.04966814070940018, 0.0, 0.0, 0.0, 0.5152968168258667];1.388.888.931.274.410
[2.303575277328491, -2.312560796737671, -0.00012526955106295645];[0.04966814070940018, 0.0, 0.0, 0.0, 0.5152968168258667];1.388.888.931.274.410
[2.3035151958465576, -2.2544033527374268, 0.0001618581882212311];[0.04879780858755112, 0.0, 0.0, 0.0, 0.5140109062194824];1.388.888.931.274.410
[2.303748846054077, -2.162843704223633, -1.7921451217262074e-05];[0.04743297025561333, 0.0, 0.0, 0.0, 0.5132443904876709];1.388.888.931.274.410
[2.281040668487549, -2.1102538108825684, -1.7202441085828468e-05];[0.04648352041840553, 0.0, 0.0, 0.0, 0.5150938630104065];1.388.888.931.274.410
[2.2260043621063232, -2.03568172454834, 0.00017320201732218266];[0.04505934566259384, 0.0, 0.0, 0.0, 0.5143315196037292];1.388.888.931.274.410
[2.2260043621063232, -2.03568172454834, 0.00017320201732218266];[0.04505934566259384, 0.0, 0.0, 0.0, 0.5143315196037292];1.388.888.931.274.410
[2.2092058658599854, -1.98771071434021, -2.808434328471776e-05];[0.044090114533901215, 0.0, 0.0, 0.0, 0.5096917152404785];1.388.888.931.274.410
[2.1966092586517334, -1.9349726438522339, -0.00010794404079206288];[0.04314066469669342, 0.0, 0.0, 0.0, 0.5098943710327148];1.388.888.931.274.410
[2.1897356510162354, -1.8743561506271362, 9.738426342664752e-06];[0.04177583009004593, 0.0, 0.0, 0.0, 0.5107677578926086];1.388.888.931.274.410
[2.1592719554901123, -1.8213746547698975, -1.3518414561985992e-05];[0.0408659391105175, 0.0, 0.0, 0.0, 0.5077109932899475];1.388.888.931.274.410
[2.1592719554901123, -1.8213746547698975, -1.3518414561985992e-05];[0.0408659391105175, 0.0, 0.0, 0.0, 0.5077109932899475];1.388.888.931.274.410
[2.1236226558685303, -1.7746418714523315, 7.659885159227997e-05];[0.039956048130989075, 0.0, 0.0, 0.0, 0.5170486569404602];1.388.888.931.274.410
[2.046691417694092, -1.7205311059951782, -1.7171865692944266e-05];[0.03864066302776337, 0.0, 0.0, 0.0, 0.5169141888618469];1.388.888.931.274.410
[2.014739513397217, -1.6881608963012695, 1.3847764421370812e-05];[0.037800006568431854, 0.0, 0.0, 0.0, 0.5123161673545837];1.388.888.931.274.410
[1.9877272844314575, -1.6434943675994873, -7.934607856441289e-05];[0.03693956509232521, 0.0, 0.0, 0.0, 0.5122784972190857];1.388.888.931.274.410
[1.9598915576934814, -1.5825977325439453, 0.00015014171367511153];[0.035643961280584335, 0.0, 0.0, 0.0, 0.5118980407714844];1.388.888.931.274.410
[1.9598915576934814, -1.5825977325439453, 0.00015014171367511153];[0.035643961280584335, 0.0, 0.0, 0.0, 0.5118980407714844];1.388.888.931.274.410
[1.9263229370117188, -1.5309910774230957, -9.045126353157684e-05];[0.03482308238744736, 0.0, 0.0, 0.0, 0.5075430274009705];1.388.888.931.274.410
[1.8623017072677612, -1.4572741985321045, 0.0001281126751564443];[0.03356703743338585, 0.0, 0.0, 0.0, 0.5143035650253296];1.388.888.931.274.410
[1.8265538215637207, -1.423140048980713, 2.3673235773458146e-05];[0.032765936106443405, 0.0, 0.0, 0.0, 0.5098592638969421];1.388.888.931.274.410
[1.7983890771865845, -1.3801839351654053, -9.190892160404474e-05];[0.03198461979627609, 0.0, 0.0, 0.0, 0.5097357034683228];1.388.888.931.274.410
[1.7983890771865845, -1.3801839351654053, -9.190892160404474e-05];[0.03198461979627609, 0.0, 0.0, 0.0, 0.5097357034683228];1.388.888.931.274.410
[1.7393927574157715, -1.3155556917190552, 5.089999831398018e-05];[0.0307978056371212, 0.0, 0.0, 0.0, 0.5098903179168701];1.388.888.931.274.410
[1.7434293031692505, -1.2721943855285645, 4.828111195820384e-05];[0.030006596818566322, 0.0, 0.0, 0.0, 0.5062946081161499];1.388.888.931.274.410
[1.7050755023956299, -1.2234785556793213, -3.215615652152337e-05];[0.029245058074593544, 0.0, 0.0, 0.0, 0.5072128176689148];1.388.888.931.274.410
[1.631357192993164, -1.1653107404708862, -5.397937911766348e-06];[0.0280879158526659, 0.0, 0.0, 0.0, 0.5148937702178955];1.388.888.931.274.410
[1.631357192993164, -1.1653107404708862, -5.397937911766348e-06];[0.0280879158526659, 0.0, 0.0, 0.0, 0.5148937702178955];1.388.888.931.274.410
[1.5864201784133911, -1.1435636281967163, -8.295720181195065e-05];[0.027356047183275223, 0.0, 0.0, 0.0, 0.5110151767730713];1.388.888.931.274.410
[1.5271462202072144, -1.0921440124511719, 5.2581086492864415e-05];[0.026297805830836296, 0.0, 0.0, 0.0, 0.511013925075531];1.388.888.931.274.410
[1.4982402324676514, -1.0596762895584106, -0.00010743668826762587];[0.0255857165902853, 0.0, 0.0, 0.0, 0.5079751014709473];1.388.888.931.274.410
[1.4914696216583252, -1.0262912511825562, -7.486150570912287e-05];[0.02489341050386429, 0.0, 0.0, 0.0, 0.508506178855896];1.388.888.931.274.410
[1.4914696216583252, -1.0262912511825562, -7.486150570912287e-05];[0.02489341050386429, 0.0, 0.0, 0.0, 0.508506178855896];1.388.888.931.274.410
[1.4302030801773071, -0.9706938862800598, 0.000125108752399683];[0.023924177512526512, 0.0, 0.0, 0.0, 0.5093538165092468];1.388.888.931.274.410
[1.3930590152740479, -0.9441306591033936, 1.487099416408455e-05];[0.0232912115752697, 0.0, 0.0, 0.0, 0.5131160020828247];1.388.888.931.274.410
[1.353415608406067, -0.9244257211685181, -6.344447319861501e-05];[0.022687915712594986, 0.0, 0.0, 0.0, 0.5134603381156921];1.388.888.931.274.410
[1.292122483253479, -0.8837741017341614, 4.6690143790328875e-05];[0.021758243441581726, 0.0, 0.0, 0.0, 0.5133517980575562];1.388.888.931.274.410
[1.292122483253479, -0.8837741017341614, 4.6690143790328875e-05];[0.021758243441581726, 0.0, 0.0, 0.0, 0.5133517980575562];1.388.888.931.274.410
[1.259443759918213, -0.8557643890380859, -6.55578842270188e-05];[0.02110549621284008, 0.0, 0.0, 0.0, 0.5100510716438293];1.388.888.931.274.410
[1.231191635131836, -0.8209952116012573, 9.808890172280371e-05];[0.020452750846743584, 0.0, 0.0, 0.0, 0.5097500681877136];1.388.888.931.274.410
[1.1807165145874023, -0.7631736397743225, 2.4780791136436164e-05];[0.01941428706049919, 0.0, 0.0, 0.0, 0.5095961689949036];1.388.888.931.274.410
[1.1417310237884521, -0.7291050553321838, -1.3045322702964768e-05];[0.018702199682593346, 0.0, 0.0, 0.0, 0.5109968185424805];1.388.888.931.274.410
[1.0721356868743896, -0.6754231452941895, -9.063816833076999e-06];[0.017574727535247803, 0.0, 0.0, 0.0, 0.5101122260093689];1.388.888.931.274.410
[1.0721356868743896, -0.6754231452941895, -9.063816833076999e-06];[0.017574727535247803, 0.0, 0.0, 0.0, 0.5101122260093689];1.388.888.931.274.410
[1.0399619340896606, -0.6396867632865906, 3.6383239603310358e-06];[0.016803300008177757, 0.0, 0.0, 0.0, 0.5056898593902588];1.388.888.931.274.410
[1.0097559690475464, -0.5958481431007385, 2.803237111947965e-05];[0.016002198681235313, 0.0, 0.0, 0.0, 0.5055312514305115];1.388.888.931.274.410
[0.9737659096717834, -0.543885350227356, -7.021828787401319e-05];[0.014765935949981213, 0.0, 0.0, 0.0, 0.5055299401283264];1.388.888.931.274.410
[0.9327183961868286, -0.49990975856781006, 3.095759166171774e-05];[0.013954946771264076, 0.0, 0.0, 0.0, 0.5018748044967651];1.388.888.931.274.410
[0.9327183961868286, -0.49990975856781006, 3.095759166171774e-05];[0.013954946771264076, 0.0, 0.0, 0.0, 0.5018748044967651];1.388.888.931.274.410
[0.8821589946746826, -0.4570920169353485, -3.6781109429284697e-06];[0.013045056723058224, 0.0, 0.0, 0.0, 0.5104292631149292];1.388.888.931.274.410
[0.7845996022224426, -0.4044211506843567, -1.5281531887012534e-05];[0.011630769819021225, 0.0, 0.0, 0.0, 0.5096466541290283];1.388.888.931.274.410
[0.7370209097862244, -0.37024158239364624, 3.746867150766775e-05];[0.010651648975908756, 0.0, 0.0, 0.0, 0.503801703453064];1.388.888.931.274.410
[0.6597686409950256, -0.2951676547527313, -7.372223990387283e-06];[0.009158242493867874, 0.0, 0.0, 0.0, 0.5029281973838806];1.388.888.931.274.410
[0.6597686409950256, -0.2951676547527313, -7.372223990387283e-06];[0.009158242493867874, 0.0, 0.0, 0.0, 0.5029281973838806];1.388.888.931.274.410
[0.6719500422477722, -0.25382474064826965, -8.21657886262983e-06];[0.008129671216011047, 0.0, 0.0, 0.0, 0.49810048937797546];1.388.888.931.274.410
[0.6170997023582458, -0.19692212343215942, 0.00015648985572624952];[0.007071429397910833, 0.0, 0.0, 0.0, 0.4992009401321411];1.388.888.931.274.410
[0.5112476348876953, -0.12995722889900208, 8.324464033648837e-06];[0.005469231400638819, 0.0, 0.0, 0.0, 0.5103719830513];1.388.888.931.274.410
[0.4474252164363861, -0.11400900781154633, -7.744954200461507e-05];[0.004420879762619734, 0.0, 0.0, 0.0, 0.5051469206809998];1.388.888.931.274.410
[0.4474252164363861, -0.11400900781154633, -7.744954200461507e-05];[0.004420879762619734, 0.0, 0.0, 0.0, 0.5051469206809998];1.388.888.931.274.410
[0.3927687108516693, -0.0778195932507515, 4.534284471446881e-06];[0.0033329674042761326, 0.0, 0.0, 0.0, 0.504569411277771];1.388.888.931.274.410
[0.30164608359336853, -0.011234491132199764, -4.601481487043202e-05];[0.0017505496507510543, 0.0, 0.0, 0.0, 0.5041688680648804];1.388.888.931.274.410
[0.30096784234046936, 0.01338291633874178, -0.00013592993491329253];[0.0006626374088227749, 0.0, 0.0, 0.0, 0.4999954402446747];1.388.888.931.274.410
[0.19650256633758545, 0.09846942871809006, 0.00012913074169773608];[-0.0009890111396089196, 0.0, 0.0, 0.0, 0.5017690062522888];1.388.888.931.274.410
[0.19650256633758545, 0.09846942871809006, 0.00012913074169773608];[-0.0009890111396089196, 0.0, 0.0, 0.0, 0.5017690062522888];1.388.888.931.274.410
[0.13516153395175934, 0.12837356328964233, 8.964408152678516e-06];[-0.00206703320145607, 0.0, 0.0, 0.0, 0.5106074213981628];1.388.888.931.274.410
[0.0599554181098938, 0.1436261534690857, -7.68215541029349e-05];[-0.003174725454300642, 0.0, 0.0, 0.0, 0.513424813747406];1.388.888.931.274.410
[-0.053531792014837265, 0.19069357216358185, 2.6226489353575744e-05];[-0.004816483706235886, 0.0, 0.0, 0.0, 0.515365481376648];1.388.888.931.274.410
[-0.12183438241481781, 0.19762620329856873, -4.363188418210484e-05];[-0.005914286244660616, 0.0, 0.0, 0.0, 0.5236280560493469];1.388.888.931.274.410
[-0.12183438241481781, 0.19762620329856873, -4.363188418210484e-05];[-0.005914286244660616, 0.0, 0.0, 0.0, 0.5236280560493469];1.388.888.931.274.410
[-0.1971568465232849, 0.1308548003435135, -2.325093919353094e-05];[-0.00697252806276083, 0.0, 0.0, 0.0, 0.52988201379776];1.388.888.931.274.410
[-0.3218274414539337, 0.17787466943264008, -2.5826743694778997e-06];[-0.008535165339708328, 0.0, 0.0, 0.0, 0.5354141592979431];1.388.888.931.274.410
[-0.4045425355434418, 0.18234668672084808, 0.0001292193483095616];[-0.00959340762346983, 0.0, 0.0, 0.0, 0.5424711108207703];1.388.888.931.274.410
[-0.49073028564453125, 0.1823321133852005, -0.00010462974751135334];[-0.010661539621651173, 0.0, 0.0, 0.0, 0.5468714833259583];1.388.888.931.274.410
[-0.49073028564453125, 0.1823321133852005, -0.00010462974751135334];[-0.010661539621651173, 0.0, 0.0, 0.0, 0.5468714833259583];1.388.888.931.274.410
[-0.606212317943573, 0.2110271453857422, 2.7259835405857302e-05];[-0.012174726463854313, 0.0, 0.0, 0.0, 0.5497507452964783];1.388.888.931.274.410
[-0.6779086589813232, 0.21141675114631653, -1.0742009180830792e-05];[-0.013203298673033714, 0.0, 0.0, 0.0, 0.555167555809021];1.388.888.931.274.410
[-0.7645278573036194, 0.20110192894935608, 6.809348178649088e-06];[-0.014706594869494438, 0.0, 0.0, 0.0, 0.554023265838623];1.388.888.931.274.410
[-0.8310708403587341, 0.23311950266361237, 6.871238292660564e-05];[-0.015705496072769165, 0.0, 0.0, 0.0, 0.5557560920715332];1.388.888.931.274.410
[-0.8801223635673523, 0.2825130820274353, -1.8310720406589098e-05];[-0.01668461784720421, 0.0, 0.0, 0.0, 0.5394652485847473];1.388.888.931.274.410
[-0.8801223635673523, 0.2825130820274353, -1.8310720406589098e-05];[-0.01668461784720421, 0.0, 0.0, 0.0, 0.5394652485847473];1.388.888.931.274.410
[-0.9348142743110657, 0.3884436786174774, -3.540734542184509e-05];[-0.018098903819918633, 0.0, 0.0, 0.0, 0.5350973010063171];1.388.888.931.274.410
[-0.9521428942680359, 0.45586466789245605, 0.00017078788368962705];[-0.019018681719899178, 0.0, 0.0, 0.0, 0.5355217456817627];1.388.888.931.274.410
[-0.9726297855377197, 0.5135794878005981, -9.236503683496267e-05];[-0.019889013841748238, 0.0, 0.0, 0.0, 0.5325369238853455];1.388.888.931.274.410
[-0.9829919934272766, 0.594427227973938, 2.49334243562771e-05];[-0.02110549621284008, 0.0, 0.0, 0.0, 0.5307045578956604];1.388.888.931.274.410
[-0.9829919934272766, 0.594427227973938, 2.49334243562771e-05];[-0.02110549621284008, 0.0, 0.0, 0.0, 0.5307045578956604];1.388.888.931.274.410
[-1.0182818174362183, 0.6408209800720215, -5.7790686696534976e-05];[-0.021857144311070442, 0.0, 0.0, 0.0, 0.5336185097694397];1.388.888.931.274.410
[-1.0535297393798828, 0.6842818260192871, 0.00011646684288280085];[-0.02258901484310627, 0.0, 0.0, 0.0, 0.5275396704673767];1.388.888.931.274.410
[-1.0992178916931152, 0.7481734752655029, -0.00011056890070904046];[-0.023558244109153748, 0.0, 0.0, 0.0, 0.5291425585746765];1.388.888.931.274.410
[-1.1257623434066772, 0.7763994336128235, -1.2649318705371115e-05];[-0.02416154183447361, 0.0, 0.0, 0.0, 0.5334857702255249];1.388.888.931.274.410
[-1.1257623434066772, 0.7763994336128235, -1.2649318705371115e-05];[-0.02416154183447361, 0.0, 0.0, 0.0, 0.5334857702255249];1.388.888.931.274.410
[-1.1764789819717407, 0.809819757938385, 0.000105279017589055];[-0.02498241886496544, 0.0, 0.0, 0.0, 0.5342990159988403];1.388.888.931.274.410
[-1.2034739255905151, 0.8066474795341492, 6.922870670678094e-05];[-0.025486815720796585, 0.0, 0.0, 0.0, 0.5372077226638794];1.388.888.931.274.410
[-1.2337874174118042, 0.8339336514472961, -0.00010583939729258418];[-0.025951651856303215, 0.0, 0.0, 0.0, 0.5316563844680786];1.388.888.931.274.410
[-1.2680552005767822, 0.8832467794418335, 3.213269155821763e-05];[-0.02660439908504486, 0.0, 0.0, 0.0, 0.531522810459137];1.388.888.931.274.410
[-1.2680552005767822, 0.8832467794418335, 3.213269155821763e-05];[-0.02660439908504486, 0.0, 0.0, 0.0, 0.531522810459137];1.388.888.931.274.410
[-1.2885370254516602, 0.9126664400100708, 7.024686055956408e-05];[-0.02703956328332424, 0.0, 0.0, 0.0, 0.5334625244140625];1.388.888.931.274.410
[-1.311837077140808, 0.9369174242019653, -5.1526338211260736e-05];[-0.02745494805276394, 0.0, 0.0, 0.0, 0.5334177017211914];1.388.888.931.274.410
[-1.347955584526062, 0.9739503264427185, 2.474074972269591e-05];[-0.02806813456118107, 0.0, 0.0, 0.0, 0.5332106947898865];1.388.888.931.274.410
[-1.3641436100006104, 0.990346372127533, 1.5775175370436045e-06];[-0.028453849256038666, 0.0, 0.0, 0.0, 0.5349206924438477];1.388.888.931.274.410
[-1.3641436100006104, 0.990346372127533, 1.5775175370436045e-06];[-0.028453849256038666, 0.0, 0.0, 0.0, 0.5349206924438477];1.388.888.931.274.410
[-1.3840606212615967, 1.0184898376464844, -2.4429551558569074e-05];[-0.028809893876314163, 0.0, 0.0, 0.0, 0.530164897441864];1.388.888.931.274.410
[-1.4052932262420654, 1.061771035194397, 7.959371941979043e-06];[-0.029294507578015327, 0.0, 0.0, 0.0, 0.5297660231590271];1.388.888.931.274.410
[-1.4146159887313843, 1.0866758823394775, 1.0978059435728937e-05];[-0.02958132140338421, 0.0, 0.0, 0.0, 0.5312061905860901];1.388.888.931.274.410
[-1.4325757026672363, 1.1132996082305908, -2.3196498659672216e-05];[-0.029947256669402122, 0.0, 0.0, 0.0, 0.5307155847549438];1.388.888.931.274.410
[-1.4386500120162964, 1.1291166543960571, -8.047616574913263e-05];[-0.030145058408379555, 0.0, 0.0, 0.0, 0.5311323404312134];1.388.888.931.274.410
[-1.4386500120162964, 1.1291166543960571, -8.047616574913263e-05];[-0.030145058408379555, 0.0, 0.0, 0.0, 0.5311323404312134];1.388.888.931.274.410
[-1.4429348707199097, 1.150974988937378, -5.777936621598201e-06];[-0.030313190072774887, 0.0, 0.0, 0.0, 0.5300477147102356];1.388.888.931.274.410
[-1.4494308233261108, 1.1756470203399658, -3.486473724478856e-05];[-0.03051099367439747, 0.0, 0.0, 0.0, 0.5267608761787415];1.388.888.931.274.410
[-1.445732593536377, 1.1978412866592407, -3.3212749258382246e-05];[-0.030609894543886185, 0.0, 0.0, 0.0, 0.5266222953796387];1.388.888.931.274.410
[-1.4461867809295654, 1.2190299034118652, 0.0002290616394020617];[-0.030728574842214584, 0.0, 0.0, 0.0, 0.5260301828384399];1.388.888.931.274.410
[-1.4461867809295654, 1.2190299034118652, 0.0002290616394020617];[-0.030728574842214584, 0.0, 0.0, 0.0, 0.5260301828384399];1.388.888.931.274.410
[-1.4426300525665283, 1.2338615655899048, -3.4243321351823397e-06];[-0.0307681355625391, 0.0, 0.0, 0.0, 0.5260667204856873];1.388.888.931.274.410
[-1.439217448234558, 1.246449589729309, -0.00012041782611049712];[-0.030778026208281517, 0.0, 0.0, 0.0, 0.5256274938583374];1.388.888.931.274.410
[-1.4328476190567017, 1.2678157091140747, -1.0833971373358509e-06];[-0.030748356133699417, 0.0, 0.0, 0.0, 0.5252470970153809];1.388.888.931.274.410
[-1.4300426244735718, 1.2786425352096558, -4.795412314706482e-05];[-0.030728574842214584, 0.0, 0.0, 0.0, 0.52475506067276];1.388.888.931.274.410
[-1.4300426244735718, 1.2786425352096558, -4.795412314706482e-05];[-0.030728574842214584, 0.0, 0.0, 0.0, 0.52475506067276];1.388.888.931.274.410
[-1.426807165145874, 1.2890511751174927, 0.00016727492038626224];[-0.030698904767632484, 0.0, 0.0, 0.0, 0.5247434377670288];1.388.888.931.274.410
[-1.4219470024108887, 1.2958115339279175, -3.1303527066484094e-05];[-0.030629673972725868, 0.0, 0.0, 0.0, 0.5248023867607117];1.388.888.931.274.410
[-1.420853614807129, 1.305614709854126, -3.64373299817089e-05];[-0.030609894543886185, 0.0, 0.0, 0.0, 0.524562418460846];1.388.888.931.274.410
[-1.4170262813568115, 1.3118177652359009, 3.245877815061249e-05];[-0.030550552532076836, 0.0, 0.0, 0.0, 0.5248909592628479];1.388.888.931.274.410
[-1.4170262813568115, 1.3118177652359009, 3.245877815061249e-05];[-0.030550552532076836, 0.0, 0.0, 0.0, 0.5248909592628479];1.388.888.931.274.410
[-1.414798617362976, 1.3271112442016602, 5.574948954745196e-05];[-0.03051099367439747, 0.0, 0.0, 0.0, 0.5248099565505981];1.388.888.931.274.410
[-1.4126620292663574, 1.3330997228622437, -6.2693748077435885e-06];[-0.03048132173717022, 0.0, 0.0, 0.0, 0.525276243686676];1.388.888.931.274.410
[-1.4082973003387451, 1.3355315923690796, -4.056410489283735e-06];[-0.030412090942263603, 0.0, 0.0, 0.0, 0.5253205299377441];1.388.888.931.274.410
[-1.4046211242675781, 1.3400076627731323, 3.357408058946021e-05];[-0.03036264143884182, 0.0, 0.0, 0.0, 0.5249122381210327];1.388.888.931.274.410
